nrInst,nrAgencia,cdClient,nmClient,nrCpfCnpj,nrContrato,dtContrato,qtPrestacoes,vlTotal,cdProduto,dsProduto,cdCarteira,dsCarteira,nrProposta,nrPresta,tpPresta,nrSeqPre,dtVctPre,vlPresta,vlMora,vlMulta,vlOutAcr,vlIof,vlDescon,vlAtual,idSituac,idSitVen
1266,32,57965,CLIENTE 21,697106781863,781607,20221018,6,48846.53,1390,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,223489,5,Original,0,20231208,81724.01,54386.03,68199.32,0,0,0,204309.36,Aberta,Vencida
1266,32,57965,CLIENTE 21,697106781863,781607,20221018,6,48846.53,1390,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,223489,6,Original,0,20241216,46423.91,18758.57,38706.95,0,0,0,103889.43,Aberta,Vencida
1266,32,57965,CLIENTE 21,697106781863,781607,20221018,6,48846.53,1390,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,223489,7,Original,0,20240715,32289.77,6943.06,35106.33,0,0,0,74339.16,Aberta,Vencida
455,3,69890,CLIENTE 22,722278121081,322937,20240120,1,58153.3,1909,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,516548,2,Original,0,20220320,63983.99,3250.34,42179.89,0,0,0,109414.22,Aberta,Vencida
1945,46,47598,CLIENTE 23,773475092683,869320,20231026,2,56642.67,259,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,714,2,Original,0,20230419,11686.02,30309.14,26235.46,0,0,0,68230.62,Aberta,Vencida
1945,46,47598,CLIENTE 23,773475092683,869320,20231026,2,56642.67,259,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,714,3,Original,0,20230418,14602.21,94118.23,89975.87,0,0,0,198696.31,Aberta,Vencida
1579,19,15108,CLIENTE 24,643040760954,998380,20220612,6,78871.36,328,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,214248,2,Original,0,20220509,77325.57,67918.54,11263.03,0,0,0,156507.13999999998,Aberta,Vencida
1579,19,15108,CLIENTE 24,643040760954,998380,20220612,6,78871.36,328,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,214248,3,Original,0,20230512,28464.01,64735.34,14686.94,0,0,0,107886.29,Aberta,Vencida
1579,19,15108,CLIENTE 24,643040760954,998380,20220612,6,78871.36,328,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,214248,4,Original,0,20221010,16719.79,61427.78,9693.44,0,0,0,87841.01000000001,Aberta,Vencida
1579,19,15108,CLIENTE 24,643040760954,998380,20220612,6,78871.36,328,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,214248,5,Original,0,20220817,21357.11,10723.56,5113.53,0,0,0,37194.2,Aberta,Vencida
1579,19,15108,CLIENTE 24,643040760954,998380,20220612,6,78871.36,328,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,214248,6,Original,0,20240311,87242.98,82988.23,15680.3,0,0,0,185911.50999999998,Aberta,Vencida
1579,19,15108,CLIENTE 24,643040760954,998380,20220612,6,78871.36,328,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,214248,7,Original,0,20241126,37124.36,32569.91,35646.25,0,0,0,105340.52,Aberta,Vencida
1363,44,70024,CLIENTE 25,924916327208,93953,20220913,9,65435.64,960,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,10518,2,Original,0,20231210,94088.64,27500.83,79699.47,0,0,0,201288.94,Aberta,Vencida
1363,44,70024,CLIENTE 25,924916327208,93953,20220913,9,65435.64,960,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,10518,3,Original,0,20240816,55089.97,3206.9,95609.19,0,0,0,153906.06,Aberta,Vencida
1363,44,70024,CLIENTE 25,924916327208,93953,20220913,9,65435.64,960,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,10518,4,Original,0,20221106,37221.02,172.07,11758.26,0,0,0,49151.35,Aberta,Vencida
1363,44,70024,CLIENTE 25,924916327208,93953,20220913,9,65435.64,960,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,10518,5,Original,0,20230404,43571.18,64639.86,12192.57,0,0,0,120403.61000000002,Aberta,Vencida
1363,44,70024,CLIENTE 25,924916327208,93953,20220913,9,65435.64,960,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,10518,6,Original,0,20240415,60170.52,4114.5,73873.78,0,0,0,138158.8,Aberta,Vencida
1363,44,70024,CLIENTE 25,924916327208,93953,20220913,9,65435.64,960,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,10518,7,Original,0,20240416,95663.29,19914.27,90074.33,0,0,0,205651.89,Aberta,Vencida
1363,44,70024,CLIENTE 25,924916327208,93953,20220913,9,65435.64,960,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,10518,8,Original,0,20240716,32405.83,32639.25,97134.28,0,0,0,162179.36,Aberta,Vencida
1363,44,70024,CLIENTE 25,924916327208,93953,20220913,9,65435.64,960,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,10518,9,Original,0,20230308,38164.25,43023.53,26057.78,0,0,0,107245.56,Aberta,Vencida
1363,44,70024,CLIENTE 25,924916327208,93953,20220913,9,65435.64,960,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,10518,10,Original,0,20220127,36358.65,40419.11,45120.8,0,0,0,121898.56000000001,Aberta,Vencida
1522,30,29701,CLIENTE 26,383424486328,881898,20220116,2,4902.33,1010,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,831218,2,Original,0,20240310,61094.55,50450.4,83686.11,0,0,0,195231.06,Aberta,Vencida
1522,30,29701,CLIENTE 26,383424486328,881898,20220116,2,4902.33,1010,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,831218,3,Original,0,20231124,13455.34,45289.18,85297.81,0,0,0,144042.33000000002,Aberta,Vencida
517,23,32026,CLIENTE 27,875076861838,261439,20240319,5,27918.09,1879,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,724328,2,Original,0,20240407,95014.5,48224.64,36605.89,0,0,0,179845.03000000003,Aberta,Vencida
517,23,32026,CLIENTE 27,875076861838,261439,20240319,5,27918.09,1879,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,724328,3,Original,0,20230105,14792.88,76844.06,79862.38,0,0,0,171499.32,Aberta,Vencida
517,23,32026,CLIENTE 27,875076861838,261439,20240319,5,27918.09,1879,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,724328,4,Original,0,20230612,1566.8,83127.53,77081.35,0,0,0,161775.68,Aberta,Vencida
517,23,32026,CLIENTE 27,875076861838,261439,20240319,5,27918.09,1879,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,724328,5,Original,0,20220910,90898.61,20897.03,75926.88,0,0,0,187722.52000000002,Aberta,Vencida
517,23,32026,CLIENTE 27,875076861838,261439,20240319,5,27918.09,1879,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,724328,6,Original,0,20240417,21023.33,9741.36,64029.18,0,0,0,94793.87,Aberta,Vencida
1331,7,26493,CLIENTE 28,306663295773,281663,20230115,2,92574.47,1129,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,313795,2,Original,0,20231220,87576.63,36202.18,47000.43,0,0,0,170779.24,Aberta,Vencida
1331,7,26493,CLIENTE 28,306663295773,281663,20230115,2,92574.47,1129,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,313795,3,Original,0,20240913,40728.1,33185.63,96041.33,0,0,0,169955.06,Aberta,Vencida
317,13,14015,CLIENTE 29,967951287748,126282,20220916,6,74516.58,1071,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,304448,2,Original,0,20220908,73898.3,22036.36,75273.56,0,0,0,171208.22,Aberta,Vencida
317,13,14015,CLIENTE 29,967951287748,126282,20220916,6,74516.58,1071,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,304448,3,Original,0,20241201,85892.5,82127.32,60470.68,0,0,0,228490.5,Aberta,Vencida
317,13,14015,CLIENTE 29,967951287748,126282,20220916,6,74516.58,1071,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,304448,4,Original,0,20241113,55025.9,87414.92,74851.99,0,0,0,217292.81,Aberta,Vencida
317,13,14015,CLIENTE 29,967951287748,126282,20220916,6,74516.58,1071,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,304448,5,Original,0,20220525,58732.57,25367.89,45644.47,0,0,0,129744.93,Aberta,Vencida
317,13,14015,CLIENTE 29,967951287748,126282,20220916,6,74516.58,1071,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,304448,6,Original,0,20221125,1621.66,6302.4,16232.8,0,0,0,24156.86,Aberta,Vencida
317,13,14015,CLIENTE 29,967951287748,126282,20220916,6,74516.58,1071,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,304448,7,Original,0,20220522,81757.84,95250.64,49222.4,0,0,0,226230.87999999998,Aberta,Vencida
467,48,51554,CLIENTE 30,272081518062,741811,20240226,2,33807.57,1386,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,964227,2,Original,0,20230202,45580.32,81895.31,7169.06,0,0,0,134644.69,Aberta,Vencida
467,48,51554,CLIENTE 30,272081518062,741811,20240226,2,33807.57,1386,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,964227,3,Original,0,20230922,31706.42,24411.19,91032.44,0,0,0,147150.05,Aberta,Vencida
1395,33,83875,CLIENTE 31,332939168070,157554,20220515,2,37601.85,434,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,112497,2,Original,0,20230814,28820.59,10781.22,65524.26,0,0,0,105126.07,Aberta,Vencida
1395,33,83875,CLIENTE 31,332939168070,157554,20220515,2,37601.85,434,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,112497,3,Original,0,20220304,84961.52,9035.43,34211.15,0,0,0,128208.1,Aberta,Vencida
814,36,90373,CLIENTE 32,555134398161,303318,20241017,4,669.7,1163,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,428143,2,Original,0,20221208,94619,6283.89,49957.2,0,0,0,150860.09,Aberta,Vencida
814,36,90373,CLIENTE 32,555134398161,303318,20241017,4,669.7,1163,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,428143,3,Original,0,20221015,91720.29,38895.01,69927.92,0,0,0,200543.21999999997,Aberta,Vencida
814,36,90373,CLIENTE 32,555134398161,303318,20241017,4,669.7,1163,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,428143,4,Original,0,20231101,21523.99,55977.25,52885.98,0,0,0,130387.22,Aberta,Vencida
814,36,90373,CLIENTE 32,555134398161,303318,20241017,4,669.7,1163,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,428143,5,Original,0,20220810,88287.73,46318.12,50978.36,0,0,0,185584.21000000002,Aberta,Vencida
1704,37,17075,CLIENTE 33,592589619483,255823,20230602,7,55512.2,1859,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,557271,2,Original,0,20241216,98070.75,80206.7,96383.19,0,0,0,274660.64,Aberta,Vencida
1704,37,17075,CLIENTE 33,592589619483,255823,20230602,7,55512.2,1859,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,557271,3,Original,0,20240725,64367.04,25546.57,81823.01,0,0,0,171736.62,Aberta,Vencida
1704,37,17075,CLIENTE 33,592589619483,255823,20230602,7,55512.2,1859,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,557271,4,Original,0,20240706,95107.8,27961.2,96038.18,0,0,0,219107.18,Aberta,Vencida
1704,37,17075,CLIENTE 33,592589619483,255823,20230602,7,55512.2,1859,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,557271,5,Original,0,20220505,37261.63,43358.16,1673.96,0,0,0,82293.75000000001,Aberta,Vencida
1704,37,17075,CLIENTE 33,592589619483,255823,20230602,7,55512.2,1859,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,557271,6,Original,0,20240223,27438.61,70070.95,80300.54,0,0,0,177810.09999999998,Aberta,Vencida
1704,37,17075,CLIENTE 33,592589619483,255823,20230602,7,55512.2,1859,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,557271,7,Original,0,20221112,13458.42,28338.93,8445.45,0,0,0,50242.8,Aberta,Vencida
1704,37,17075,CLIENTE 33,592589619483,255823,20230602,7,55512.2,1859,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,557271,8,Original,0,20231204,90618.68,28017.17,69584.54,0,0,0,188220.38999999998,Aberta,Vencida
1274,39,92474,CLIENTE 34,135151033575,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,2,Original,0,20240628,24402.53,50496.87,68596.58,0,0,0,143495.97999999998,Aberta,Vencida
1274,39,92474,CLIENTE 34,135151033575,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,3,Original,0,20240814,30630.18,37015.55,12530.72,0,0,0,80176.45000000001,Aberta,Vencida
1274,39,92474,CLIENTE 34,135151033575,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,4,Original,0,20220422,86291.02,57965.62,15052.11,0,0,0,159308.75,Aberta,Vencida
1274,39,92474,CLIENTE 34,135151033575,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,5,Original,0,20240801,33247.15,54283.49,3797.66,0,0,0,91328.3,Aberta,Vencida
1274,39,92474,CLIENTE 34,135151033575,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,6,Original,0,20240123,22777.11,82039.04,33313.43,0,0,0,138129.58,Aberta,Vencida
1274,39,92474,CLIENTE 34,135151033575,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,7,Original,0,20220919,60604.01,3636.03,82051.83,0,0,0,146291.87,Aberta,Vencida
1274,39,92474,CLIENTE 34,135151033575,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,8,Original,0,20240915,11029.28,86547.85,40469.89,0,0,0,138047.02000000002,Aberta,Vencida
1274,39,92474,CLIENTE 34,135151033575,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,9,Original,0,20241204,71296.66,94653.64,23433.72,0,0,0,189384.02,Aberta,Vencida
1274,39,92474,CLIENTE 34,135151033575,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,10,Original,0,20231022,76274.54,23029.33,94168.53,0,0,0,193472.4,Aberta,Vencida
1274,39,92474,CLIENTE 34,135151033575,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,11,Original,0,20220608,21356.19,77649.57,97873.35,0,0,0,196879.11000000002,Aberta,Vencida
240,37,29424,CLIENTE 35,960280539583,307079,20231102,7,17817.63,423,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,342638,2,Original,0,20220102,35067.57,92350.65,38874.52,0,0,0,166292.74,Aberta,Vencida
240,37,29424,CLIENTE 35,960280539583,307079,20231102,7,17817.63,423,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,342638,3,Original,0,20220813,27858.04,3132.32,82120.97,0,0,0,113111.33,Aberta,Vencida
240,37,29424,CLIENTE 35,960280539583,307079,20231102,7,17817.63,423,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,342638,4,Original,0,20240910,46213.56,98868.83,73704.61,0,0,0,218787,Aberta,Vencida
240,37,29424,CLIENTE 35,960280539583,307079,20231102,7,17817.63,423,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,342638,5,Original,0,20231005,67972.14,31517.72,24720,0,0,0,124209.86,Aberta,Vencida
240,37,29424,CLIENTE 35,960280539583,307079,20231102,7,17817.63,423,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,342638,6,Original,0,20230618,41447.41,11803.26,3483.74,0,0,0,56734.41,Aberta,Vencida
240,37,29424,CLIENTE 35,960280539583,307079,20231102,7,17817.63,423,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,342638,7,Original,0,20230509,14233,5497.54,98093.32,0,0,0,117823.86000000002,Aberta,Vencida
240,37,29424,CLIENTE 35,960280539583,307079,20231102,7,17817.63,423,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,342638,8,Original,0,20241214,47508.92,61317.46,45243.75,0,0,0,154070.13,Aberta,Vencida
616,20,73170,CLIENTE 36,591592703238,680241,20240228,4,38307.71,1955,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,935255,2,Original,0,20240628,87691.78,4265.02,28545.34,0,0,0,120502.14,Aberta,Vencida
616,20,73170,CLIENTE 36,591592703238,680241,20240228,4,38307.71,1955,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,935255,3,Original,0,20221203,64840.12,30836.47,20089.85,0,0,0,115766.44,Aberta,Vencida
616,20,73170,CLIENTE 36,591592703238,680241,20240228,4,38307.71,1955,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,935255,4,Original,0,20220314,60298.48,37036.11,47291.59,0,0,0,144626.18,Aberta,Vencida
616,20,73170,CLIENTE 36,591592703238,680241,20240228,4,38307.71,1955,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,935255,5,Original,0,20240507,25888.19,12389.31,19068.66,0,0,0,57346.16,Aberta,Vencida
1906,38,88215,CLIENTE 37,160248522986,422581,20240126,9,23426.77,554,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,521821,2,Original,0,20220526,231.47,85269.3,29495.94,0,0,0,114996.71,Aberta,Vencida
1906,38,88215,CLIENTE 37,160248522986,422581,20240126,9,23426.77,554,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,521821,3,Original,0,20230801,811.05,29746.21,89537.9,0,0,0,120095.15999999999,Aberta,Vencida
1906,38,88215,CLIENTE 37,160248522986,422581,20240126,9,23426.77,554,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,521821,4,Original,0,20240713,72288.06,54238.87,6435.88,0,0,0,132962.81,Aberta,Vencida
1906,38,88215,CLIENTE 37,160248522986,422581,20240126,9,23426.77,554,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,521821,5,Original,0,20230624,28147.98,83922.93,91125.91,0,0,0,203196.82,Aberta,Vencida
1906,38,88215,CLIENTE 37,160248522986,422581,20240126,9,23426.77,554,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,521821,6,Original,0,20230208,17390.95,40533.96,89761,0,0,0,147685.91,Aberta,Vencida
1906,38,88215,CLIENTE 37,160248522986,422581,20240126,9,23426.77,554,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,521821,7,Original,0,20220107,15312.11,37679.8,73912.1,0,0,0,126904.01000000001,Aberta,Vencida
1906,38,88215,CLIENTE 37,160248522986,422581,20240126,9,23426.77,554,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,521821,8,Original,0,20220811,59771.24,31756.87,11331.77,0,0,0,102859.88,Aberta,Vencida
1906,38,88215,CLIENTE 37,160248522986,422581,20240126,9,23426.77,554,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,521821,9,Original,0,20221024,38783.82,84572.31,53414.9,0,0,0,176771.03,Aberta,Vencida
1906,38,88215,CLIENTE 37,160248522986,422581,20240126,9,23426.77,554,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,521821,10,Original,0,20230812,92193.39,37475.08,46233.79,0,0,0,175902.26,Aberta,Vencida
905,15,66005,CLIENTE 38,207431654411,661851,20230920,2,11446.64,713,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,275275,2,Original,0,20240204,18254.17,27557.41,89421.43,0,0,0,135233.01,Aberta,Vencida
905,15,66005,CLIENTE 38,207431654411,661851,20230920,2,11446.64,713,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,275275,3,Original,0,20231023,60330.93,46334.23,87553.44,0,0,0,194218.6,Aberta,Vencida
1766,50,17038,CLIENTE 39,501504103691,197998,20240623,5,75196.88,1344,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,242725,2,Original,0,20231224,89786.78,76626.56,62328.86,0,0,0,228742.2,Aberta,Vencida
1766,50,17038,CLIENTE 39,501504103691,197998,20240623,5,75196.88,1344,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,242725,3,Original,0,20220516,84707.83,61245.22,83711.21,0,0,0,229664.26,Aberta,Vencida
1766,50,17038,CLIENTE 39,501504103691,197998,20240623,5,75196.88,1344,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,242725,4,Original,0,20220826,10029.98,18338.61,50674.41,0,0,0,79043,Aberta,Vencida
1766,50,17038,CLIENTE 39,501504103691,197998,20240623,5,75196.88,1344,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,242725,5,Original,0,20220213,12111.56,14432.28,74281.73,0,0,0,100825.56999999999,Aberta,Vencida
1766,50,17038,CLIENTE 39,501504103691,197998,20240623,5,75196.88,1344,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,242725,6,Original,0,20230425,7463.22,77578.58,36497.97,0,0,0,121539.77,Aberta,Vencida
928,5,88332,CLIENTE 40,908684015773,379331,20241218,10,32595.43,998,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,661490,2,Original,0,20230715,94680.27,85114.81,79560.4,0,0,0,259355.48,Aberta,Vencida
928,5,88332,CLIENTE 40,908684015773,379331,20241218,10,32595.43,998,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,661490,3,Original,0,20240108,21819.28,60672.29,61030.18,0,0,0,143521.75,Aberta,Vencida
928,5,88332,CLIENTE 40,908684015773,379331,20241218,10,32595.43,998,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,661490,4,Original,0,20230221,75350.29,1737.59,20500.5,0,0,0,97588.37999999999,Aberta,Vencida
928,5,88332,CLIENTE 40,908684015773,379331,20241218,10,32595.43,998,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,661490,5,Original,0,20220406,8716.77,95887.85,8198.18,0,0,0,112802.80000000002,Aberta,Vencida
928,5,88332,CLIENTE 40,908684015773,379331,20241218,10,32595.43,998,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,661490,6,Original,0,20230226,10263.74,54097.41,45182.17,0,0,0,109543.32,Aberta,Vencida
928,5,88332,CLIENTE 40,908684015773,379331,20241218,10,32595.43,998,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,661490,7,Original,0,20230422,79762.94,57925.76,83099.85,0,0,0,220788.55000000002,Aberta,Vencida
928,5,88332,CLIENTE 40,908684015773,379331,20241218,10,32595.43,998,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,661490,8,Original,0,20240407,22508.42,66931.42,27764.01,0,0,0,117203.84999999999,Aberta,Vencida
928,5,88332,CLIENTE 40,908684015773,379331,20241218,10,32595.43,998,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,661490,9,Original,0,20240919,40469.4,78455.97,22909.89,0,0,0,141835.26,Aberta,Vencida
928,5,88332,CLIENTE 40,908684015773,379331,20241218,10,32595.43,998,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,661490,10,Original,0,20230403,3460.83,30307.99,31099.2,0,0,0,64868.020000000004,Aberta,Vencida
928,5,88332,CLIENTE 40,908684015773,379331,20241218,10,32595.43,998,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,661490,11,Original,0,20240228,26535.21,67088.9,81812.59,0,0,0,175436.69999999998,Aberta,Vencida
1255,2,64730,CLIENTE 41,803145096218,345775,20231223,8,61437.79,1079,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,135351,2,Original,0,20220201,80634.09,8860.44,891.34,0,0,0,90385.87,Aberta,Vencida
1255,2,64730,CLIENTE 41,803145096218,345775,20231223,8,61437.79,1079,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,135351,3,Original,0,20240224,17058.88,22384.26,35152.75,0,0,0,74595.89,Aberta,Vencida
1255,2,64730,CLIENTE 41,803145096218,345775,20231223,8,61437.79,1079,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,135351,4,Original,0,20220502,66670.14,46233.1,85969.05,0,0,0,198872.28999999998,Aberta,Vencida
1255,2,64730,CLIENTE 41,803145096218,345775,20231223,8,61437.79,1079,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,135351,5,Original,0,20240213,270.84,84393.39,43106.96,0,0,0,127771.19,Aberta,Vencida
1255,2,64730,CLIENTE 41,803145096218,345775,20231223,8,61437.79,1079,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,135351,6,Original,0,20240228,45739.86,38563.74,27969.63,0,0,0,112273.23000000001,Aberta,Vencida
1255,2,64730,CLIENTE 41,803145096218,345775,20231223,8,61437.79,1079,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,135351,7,Original,0,20230711,14532.83,50655.85,31677.58,0,0,0,96866.26000000001,Aberta,Vencida
1255,2,64730,CLIENTE 41,803145096218,345775,20231223,8,61437.79,1079,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,135351,8,Original,0,20220821,27989.59,34923.72,98643.72,0,0,0,161557.03,Aberta,Vencida
1255,2,64730,CLIENTE 41,803145096218,345775,20231223,8,61437.79,1079,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,135351,9,Original,0,20230416,55220.05,95724.86,27616.15,0,0,0,178561.06,Aberta,Vencida
